id,title,route,color_mode,component,selector,baseline_url,candidate_url,key_deltas,likely_css_files,baseline_css_sources,candidate_css_sources,suggested_patch_confidence,suggested_css_selector,suggested_declarations,baseline_xpath,baseline_html_snippet,candidate_xpath,candidate_html_snippet,evidence_baseline,evidence_candidate
"91","Admin Theme (dark + light) Structure Admin Menu - Dropbutton Primary Action Link style regression vs Drupal 11 Gin","Structure Admin Menu","dark + light","Dropbutton Primary Action Link",".dropbutton-wrapper .dropbutton__item.dropbutton-action > a","http://drupal-11.3.10.ddev.site/admin/structure/menu/manage/admin","http://drupal-12.ddev.site/admin/structure/menu/manage/admin","light: paddingX: -17.6% | width: -22.9% | dark: paddingX: -17.6% | width: -22.9%","core/themes/default_admin/css/base/elements.css | core/themes/default_admin/css/base/elements.pcss.css | core/themes/default_admin/css/components/dropbutton.css | core/themes/default_admin/css/components/dropbutton.pcss.css | core/themes/default_admin/css/components/navigation.css | core/themes/default_admin/css/components/navigation.pcss.css | core/themes/default_admin/css/base/print.css | core/themes/default_admin/css/base/print.pcss.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_sSUiVmHDibpX2N6m_mm6Ma_gzLplWUJJTaD9FQ0PR2s.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_jCbHPfzUcPdgQs_29JjfWM9gg6XXE2s20hWDS4A23gk.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-12.ddev.site/sites/default/files/css/css_xJD3ZaOLSJxG0WRj-xpYG2VG5HmO0y2vDu-_7MFBXQs.css | http://drupal-12.ddev.site/sites/default/files/css/css_UDvix0nqpeibYZFnrT7qEEPx3faVK3Sajh9iQbetSlI.css","","","","/html[1]/body[1]/div[2]/div[5]/main[1]/div[4]/div[1]/form[1]/div[4]/div[2]/table[1]/tbody[1]/tr[1]/td[4]/div[1]/div[1]/ul[1]/li[1]/a[1]","<a href=""/admin/structure/menu/link/system.admin/edit?destination=/admin/structure/menu/manage/admin"">Edit</a>","/html[1]/body[1]/div[4]/div[2]/main[1]/div[4]/div[1]/form[1]/div[4]/div[2]/table[1]/tbody[1]/tr[1]/td[4]/div[1]/div[1]/ul[1]/li[1]/a[1]","<a href=""/admin/structure/menu/link/system.admin/edit?destination=/admin/structure/menu/manage/admin"">Edit</a>","","candidate/structure-menu-admin__default__light__dropbutton-primary-action.png"
"92","Admin Theme (dark + light) Structure Admin Menu - Dropbutton Toggle Button style regression vs Drupal 11 Gin","Structure Admin Menu","dark + light","Dropbutton Toggle Button",".dropbutton-wrapper .dropbutton__toggle, .dropbutton-toggle button.dropbutton__toggle","http://drupal-11.3.10.ddev.site/admin/structure/menu/manage/admin","http://drupal-12.ddev.site/admin/structure/menu/manage/admin","light: fontSize: -12.5% | dark: fontSize: -12.5%","core/themes/default_admin/css/components/navigation.css | core/themes/default_admin/css/components/navigation.pcss.css | core/themes/default_admin/css/components/dropbutton.css | core/themes/default_admin/css/components/dropbutton.pcss.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_sSUiVmHDibpX2N6m_mm6Ma_gzLplWUJJTaD9FQ0PR2s.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_jCbHPfzUcPdgQs_29JjfWM9gg6XXE2s20hWDS4A23gk.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-12.ddev.site/sites/default/files/css/css_xJD3ZaOLSJxG0WRj-xpYG2VG5HmO0y2vDu-_7MFBXQs.css | http://drupal-12.ddev.site/sites/default/files/css/css_UDvix0nqpeibYZFnrT7qEEPx3faVK3Sajh9iQbetSlI.css","","","","/html[1]/body[1]/div[2]/div[5]/main[1]/div[4]/div[1]/form[1]/div[4]/div[2]/table[1]/tbody[1]/tr[1]/td[4]/div[1]/div[1]/ul[1]/li[2]/button[1]","<button type=""button"" class=""dropbutton__toggle""><span class=""visually-hidden"">List additional actions</span></button>","/html[1]/body[1]/div[4]/div[2]/main[1]/div[4]/div[1]/form[1]/div[4]/div[2]/table[1]/tbody[1]/tr[1]/td[4]/div[1]/div[1]/ul[1]/li[2]/button[1]","<button type=""button"" class=""dropbutton__toggle""><span class=""visually-hidden"">List additional actions</span></button>","",""
"93","Admin Theme (dark + light) Structure Admin Menu - Dropbutton Secondary Actions List style regression vs Drupal 11 Gin","Structure Admin Menu","dark + light","Dropbutton Secondary Actions List",".dropbutton-wrapper .dropbutton__items","http://drupal-11.3.10.ddev.site/admin/structure/menu/manage/admin","http://drupal-12.ddev.site/admin/structure/menu/manage/admin","light: fontSize: 100.0% | lineHeight: 100.0% | paddingY: 100.0% | paddingX: 100.0% | width: 100.0% | height: 100.0% | count: +1 (100.0%) | dark: fontSize: 100.0% | lineHeight: 100.0% | paddingY: 100.0% | paddingX: 100.0% | width: 100.0% | height: 100.0% | count: +1 (100.0%)","core/themes/default_admin/css/components/navigation.css | core/themes/default_admin/css/components/navigation.pcss.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_jCbHPfzUcPdgQs_29JjfWM9gg6XXE2s20hWDS4A23gk.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-12.ddev.site/sites/default/files/css/css_UDvix0nqpeibYZFnrT7qEEPx3faVK3Sajh9iQbetSlI.css","","","","","","/html[1]/body[1]/div[4]/div[2]/main[1]/div[4]/div[1]/form[1]/div[4]/div[2]/table[1]/tbody[1]/tr[3]/td[4]/div[1]/div[1]/ul[1]/li[3]/ul[1]","<ul class=""dropbutton__items"" style=""position: fixed; left: 1092.73px; right: auto; top: 659px;""> <li class=""add-child dropbutton__item dropbutton-action secondary-action""><a href=""/admin/structure/menu/manage/admin/add?parent=system.admin_structure&amp;destination=/admin/structure/menu/manage/admin"">Add child</a></li> </ul>","","candidate/structure-menu-admin__default__light__dropbutton-secondary-list.png"
"94","Admin Theme (dark + light) Structure Admin Menu - Dropbutton Secondary Action Link style regression vs Drupal 11 Gin","Structure Admin Menu","dark + light","Dropbutton Secondary Action Link",".dropbutton-wrapper .dropbutton__items .dropbutton__item a","http://drupal-11.3.10.ddev.site/admin/structure/menu/manage/admin","http://drupal-12.ddev.site/admin/structure/menu/manage/admin","light: fontSize: 100.0% | lineHeight: 100.0% | paddingY: 100.0% | paddingX: 100.0% | width: 100.0% | height: 100.0% | count: +1 (100.0%) | dark: fontSize: 100.0% | lineHeight: 100.0% | paddingY: 100.0% | paddingX: 100.0% | width: 100.0% | height: 100.0% | count: +1 (100.0%)","core/themes/default_admin/css/base/elements.css | core/themes/default_admin/css/base/elements.pcss.css | core/themes/default_admin/css/components/navigation.css | core/themes/default_admin/css/components/navigation.pcss.css | core/themes/default_admin/css/base/print.css | core/themes/default_admin/css/base/print.pcss.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_sSUiVmHDibpX2N6m_mm6Ma_gzLplWUJJTaD9FQ0PR2s.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_jCbHPfzUcPdgQs_29JjfWM9gg6XXE2s20hWDS4A23gk.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-12.ddev.site/sites/default/files/css/css_xJD3ZaOLSJxG0WRj-xpYG2VG5HmO0y2vDu-_7MFBXQs.css | http://drupal-12.ddev.site/sites/default/files/css/css_UDvix0nqpeibYZFnrT7qEEPx3faVK3Sajh9iQbetSlI.css","","","","","","/html[1]/body[1]/div[4]/div[2]/main[1]/div[4]/div[1]/form[1]/div[4]/div[2]/table[1]/tbody[1]/tr[3]/td[4]/div[1]/div[1]/ul[1]/li[3]/ul[1]/li[1]/a[1]","<a href=""/admin/structure/menu/manage/admin/add?parent=system.admin_structure&amp;destination=/admin/structure/menu/manage/admin"">Add child</a>","","candidate/structure-menu-admin__default__light__dropbutton-secondary-action.png"
"95","Admin Theme (dark + light) Structure Admin Menu - Toolbar Structure Toggle Button style regression vs Drupal 11 Gin","Structure Admin Menu","dark + light","Toolbar Structure Toggle Button","button.toolbar-link.toolbar-link--system-admin-structure","http://drupal-11.3.10.ddev.site/admin/structure/menu/manage/admin","http://drupal-12.ddev.site/admin/structure/menu/manage/admin","light: fontSize: -100.0% | lineHeight: -100.0% | paddingY: -100.0% | paddingX: -100.0% | width: -100.0% | height: -100.0% | count: -1 (-100.0%) | dark: fontSize: -100.0% | lineHeight: -100.0% | paddingY: -100.0% | paddingX: -100.0% | width: -100.0% | height: -100.0% | count: -1 (-100.0%)","unknown","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_sSUiVmHDibpX2N6m_mm6Ma_gzLplWUJJTaD9FQ0PR2s.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_jCbHPfzUcPdgQs_29JjfWM9gg6XXE2s20hWDS4A23gk.css","","","","","/html[1]/body[1]/aside[1]/nav[1]/div[4]/ul[1]/li[1]/button[1]","<button class=""toolbar-link toolbar-link--has-icon toolbar-link--system-admin-structure""> <span class=""toolbar-link__action"">Extend</span> <span class=""toolbar-link__label"">Structure</span> </button>","","","baseline/structure-menu-admin__default__light__toolbar-structure-toggle.png",""
"96","Admin Theme (dark + light) Structure Taxonomy - Button style regression vs Drupal 11 Gin","Structure Taxonomy","dark + light","Button","button, input[type=""submit""], .button","http://drupal-11.3.10.ddev.site/admin/structure/taxonomy","http://drupal-12.ddev.site/admin/structure/taxonomy","light: lineHeight: -5.1% | paddingY: 25.0% | paddingX: 33.7% | width: 14.9% | height: 10.2% | dark: lineHeight: -5.1% | paddingY: 25.0% | paddingX: 33.7% | width: 14.9% | height: 10.2%","core/themes/default_admin/css/components/navigation.css | core/themes/default_admin/css/components/navigation.pcss.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_Ji_ga5AK23Vpj4PsiOndE4LI-G_JA3DXVG2nn8fUpzQ.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_jCbHPfzUcPdgQs_29JjfWM9gg6XXE2s20hWDS4A23gk.css","http://drupal-12.ddev.site/sites/default/files/css/css_YGxKC0oE8IvtaqXT1fzrquZfPsiBfju2tPhH4hwig2I.css | http://drupal-12.ddev.site/sites/default/files/css/css_prW8aDUmhHDRNG0vnAMZ0dCA0sBryZffYvzswET1TMM.css","high","button, input, optgroup, select, textarea","line-height: 16.9px; /* current ~16px */ | padding-block: 16px; /* current ~20px */ | padding-inline: 20.6px; /* current ~27.5px */ | min-height: 36.3px; /* current ~40px */","/html[1]/body[1]/aside[1]/nav[1]/div[2]/ul[1]/li[1]/button[1]","<button class=""toolbar-link toolbar-link--has-icon toolbar-link--create""> <span class=""toolbar-link__action"">Extend</span> <span class=""toolbar-link__label"">Create</span> </button>","/html[1]/body[1]/aside[1]/nav[1]/div[1]/div[2]/ul[1]/li[1]/button[1]","<button aria-expanded=""false"" aria-controls=""navigation-link--navigationcreate-1035006399"" data-toolbar-popover-control="""" data-has-safe-triangle="""" data-component-id=""navigation:toolbar-button"" data-index-text=""c"" data-icon-text=""Cr"" class=""toolbar-button toolbar-button--icon--navigation-create toolbar-button--expand--side toolbar-button--collapsible toolbar-popover__control"" data-once=""safe-triangle""> <svg width=""20"" height=""20"" viewBox=""0 0 24 24"" fill=""none"" class=""toolbar-button__icon"" aria-hidden=""true""> <path d=""M12 2.25C10.0716 2.25 8.18657 2.82183 6.58319 3.89317C4.97982 4.96452 3.73013 6.48726 2.99218 8.26884C2.25422 10.0504 2.06114 12.0108 2.43735 13.9021C2.81355 15.7934 3.74215 17.5307 5.10571 18.8943C6.46928 20.2579 8.20656 21.1865 10.0979 21.5627C11.9892 21.9389 13.9496 21.74","baseline/structure-taxonomy__default__light__button.png","candidate/structure-taxonomy__default__light__button.png"
"97","Admin Theme (dark + light) Structure Taxonomy - Dropbutton Toggle Button style regression vs Drupal 11 Gin","Structure Taxonomy","dark + light","Dropbutton Toggle Button",".dropbutton-wrapper .dropbutton__toggle, .dropbutton-toggle button.dropbutton__toggle","http://drupal-11.3.10.ddev.site/admin/structure/taxonomy","http://drupal-12.ddev.site/admin/structure/taxonomy","light: fontSize: -12.5% | dark: fontSize: -12.5%","core/themes/default_admin/css/components/navigation.css | core/themes/default_admin/css/components/navigation.pcss.css | core/themes/default_admin/css/components/dropbutton.css | core/themes/default_admin/css/components/dropbutton.pcss.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_Ji_ga5AK23Vpj4PsiOndE4LI-G_JA3DXVG2nn8fUpzQ.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_jCbHPfzUcPdgQs_29JjfWM9gg6XXE2s20hWDS4A23gk.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-12.ddev.site/sites/default/files/css/css_YGxKC0oE8IvtaqXT1fzrquZfPsiBfju2tPhH4hwig2I.css | http://drupal-12.ddev.site/sites/default/files/css/css_prW8aDUmhHDRNG0vnAMZ0dCA0sBryZffYvzswET1TMM.css","","","","/html[1]/body[1]/div[2]/div[5]/main[1]/div[4]/div[1]/div[1]/div[1]/table[1]/tbody[1]/tr[1]/td[3]/div[1]/div[1]/ul[1]/li[2]/button[1]","<button type=""button"" class=""dropbutton__toggle""><span class=""visually-hidden"">List additional actions</span></button>","/html[1]/body[1]/div[4]/div[2]/main[1]/div[4]/div[1]/div[1]/div[1]/table[1]/tbody[1]/tr[1]/td[3]/div[1]/div[1]/ul[1]/li[2]/button[1]","<button type=""button"" class=""dropbutton__toggle""><span class=""visually-hidden"">List additional actions</span></button>","",""
"98","Admin Theme (dark + light) Structure Taxonomy - Toolbar Structure Toggle Button style regression vs Drupal 11 Gin","Structure Taxonomy","dark + light","Toolbar Structure Toggle Button","button.toolbar-link.toolbar-link--system-admin-structure","http://drupal-11.3.10.ddev.site/admin/structure/taxonomy","http://drupal-12.ddev.site/admin/structure/taxonomy","light: fontSize: -100.0% | lineHeight: -100.0% | paddingY: -100.0% | paddingX: -100.0% | width: -100.0% | height: -100.0% | count: -1 (-100.0%) | dark: fontSize: -100.0% | lineHeight: -100.0% | paddingY: -100.0% | paddingX: -100.0% | width: -100.0% | height: -100.0% | count: -1 (-100.0%)","unknown","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_Ji_ga5AK23Vpj4PsiOndE4LI-G_JA3DXVG2nn8fUpzQ.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_jCbHPfzUcPdgQs_29JjfWM9gg6XXE2s20hWDS4A23gk.css","","","","","/html[1]/body[1]/aside[1]/nav[1]/div[4]/ul[1]/li[1]/button[1]","<button class=""toolbar-link toolbar-link--has-icon toolbar-link--system-admin-structure""> <span class=""toolbar-link__action"">Extend</span> <span class=""toolbar-link__label"">Structure</span> </button>","","","baseline/structure-taxonomy__default__light__toolbar-structure-toggle.png",""
"99","Admin Theme (dark + light) Structure Views - Button style regression vs Drupal 11 Gin","Structure Views","dark + light","Button","button, input[type=""submit""], .button","http://drupal-11.3.10.ddev.site/admin/structure/views","http://drupal-12.ddev.site/admin/structure/views","light: lineHeight: -5.9% | paddingY: 40.4% | paddingX: 41.0% | width: 33.5% | height: 15.1% | dark: lineHeight: -5.9% | paddingY: 40.4% | paddingX: 41.0% | width: 33.5% | height: 15.1%","core/themes/default_admin/css/components/navigation.css | core/themes/default_admin/css/components/navigation.pcss.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_JjJ_ZP7OHJa8uv5dNC6-C0QyJtIL6GPojUeI4YhVlKo.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_CE7FiaAX6jKlr05eW3-2BmeQzUKTIox136iMilNj5cE.css","http://drupal-12.ddev.site/sites/default/files/css/css_C13qKeDrq4rYIXMP6aIlsLjOWZjz8w_gV_KwrETcEX4.css | http://drupal-12.ddev.site/sites/default/files/css/css_fnsLV5Kexv7GLSa7XGetxdxyAwJM6rZOBGykQQ3qI8U.css","high","button, input, optgroup, select, textarea","line-height: 17px; /* current ~16px */ | padding-block: 14.3px; /* current ~20px */ | padding-inline: 19.5px; /* current ~27.5px */ | min-height: 34.8px; /* current ~40px */","/html[1]/body[1]/aside[1]/nav[1]/div[2]/ul[1]/li[1]/button[1]","<button class=""toolbar-link toolbar-link--has-icon toolbar-link--create""> <span class=""toolbar-link__action"">Extend</span> <span class=""toolbar-link__label"">Create</span> </button>","/html[1]/body[1]/aside[1]/nav[1]/div[1]/div[2]/ul[1]/li[1]/button[1]","<button aria-expanded=""false"" aria-controls=""navigation-link--navigationcreate-1035006399"" data-toolbar-popover-control="""" data-has-safe-triangle="""" data-component-id=""navigation:toolbar-button"" data-index-text=""c"" data-icon-text=""Cr"" class=""toolbar-button toolbar-button--icon--navigation-create toolbar-button--expand--side toolbar-button--collapsible toolbar-popover__control"" data-once=""safe-triangle""> <svg width=""20"" height=""20"" viewBox=""0 0 24 24"" fill=""none"" class=""toolbar-button__icon"" aria-hidden=""true""> <path d=""M12 2.25C10.0716 2.25 8.18657 2.82183 6.58319 3.89317C4.97982 4.96452 3.73013 6.48726 2.99218 8.26884C2.25422 10.0504 2.06114 12.0108 2.43735 13.9021C2.81355 15.7934 3.74215 17.5307 5.10571 18.8943C6.46928 20.2579 8.20656 21.1865 10.0979 21.5627C11.9892 21.9389 13.9496 21.74","baseline/structure-views__default__light__button.png","candidate/structure-views__default__light__button.png"
"100","Admin Theme (dark + light) Structure Views - Form Label style regression vs Drupal 11 Gin","Structure Views","dark + light","Form Label","label","http://drupal-11.3.10.ddev.site/admin/structure/views","http://drupal-12.ddev.site/admin/structure/views","light: fontSize: -100.0% | lineHeight: -100.0% | width: -100.0% | height: -100.0% | count: -1 (-100.0%) | dark: fontSize: -100.0% | lineHeight: -100.0% | width: -100.0% | height: -100.0% | count: -1 (-100.0%)","core/themes/default_admin/css/components/navigation.css | core/themes/default_admin/css/components/navigation.pcss.css | core/themes/default_admin/css/components/form.css | core/themes/default_admin/css/components/form.pcss.css | core/themes/default_admin/css/components/tables.css | core/themes/default_admin/css/components/tables.pcss.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_JjJ_ZP7OHJa8uv5dNC6-C0QyJtIL6GPojUeI4YhVlKo.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_CE7FiaAX6jKlr05eW3-2BmeQzUKTIox136iMilNj5cE.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-12.ddev.site/sites/default/files/css/css_C13qKeDrq4rYIXMP6aIlsLjOWZjz8w_gV_KwrETcEX4.css | http://drupal-12.ddev.site/sites/default/files/css/css_fnsLV5Kexv7GLSa7XGetxdxyAwJM6rZOBGykQQ3qI8U.css","","","","/html[1]/body[1]/div[2]/div[5]/main[1]/div[4]/div[1]/div[1]/div[1]/div[1]/label[1]","<label class=""form-item__label visually-hidden"">Filter</label>","","","",""
"101","Admin Theme (dark + light) Structure Views - Dropbutton Wrapper style regression vs Drupal 11 Gin","Structure Views","dark + light","Dropbutton Wrapper",".dropbutton-wrapper.dropbutton-multiple, .dropbutton-wrapper","http://drupal-11.3.10.ddev.site/admin/structure/views","http://drupal-12.ddev.site/admin/structure/views","light: width: -22.0% | dark: width: -22.0%","core/themes/default_admin/css/components/navigation.css | core/themes/default_admin/css/components/navigation.pcss.css | core/themes/default_admin/css/components/dropbutton.css | core/themes/default_admin/css/components/dropbutton.pcss.css | core/themes/default_admin/css/components/views-ui.css | core/themes/default_admin/css/components/views-ui.pcss.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_JjJ_ZP7OHJa8uv5dNC6-C0QyJtIL6GPojUeI4YhVlKo.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_CE7FiaAX6jKlr05eW3-2BmeQzUKTIox136iMilNj5cE.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-12.ddev.site/sites/default/files/css/css_fnsLV5Kexv7GLSa7XGetxdxyAwJM6rZOBGykQQ3qI8U.css","","","","/html[1]/body[1]/div[2]/div[5]/main[1]/div[4]/div[1]/div[1]/div[2]/table[1]/tbody[1]/tr[1]/td[5]/div[1]","<div class=""dropbutton-wrapper dropbutton-multiple"" data-drupal-ajax-container="""" data-once=""dropbutton ginDropbutton""> <div class=""dropbutton-widget""><ul class=""dropbutton dropbutton--extrasmall dropbutton--multiple dropbutton--gin""> <li class=""edit dropbutton__item dropbutton-action""><a href=""/admin/structure/views/view/comment"" data-drupal-selector=""views-listing-comment"">Edit</a></li><li class=""dropbutton-toggle""><button type=""button"" class=""dropbutton__toggle""><span class=""visually-hidden"">List additional actions</span></button></li> <li class=""dropbutton__item dropbutton-action secondary-action""> <ul class=""dropbutton__items"" style=""position: absolute; overflow-y: auto; top: 100%; bottom: auto; max-height: 524.609px;""> <li class=""duplicate dropbutton__item dropbutton-action secondary","/html[1]/body[1]/div[4]/div[2]/main[1]/div[4]/div[1]/div[1]/div[2]/table[1]/tbody[1]/tr[1]/td[5]/div[1]","<div class=""dropbutton-wrapper dropbutton-multiple"" data-drupal-ajax-container="""" data-once=""dropbutton ginDropbutton""> <div class=""dropbutton-widget""><ul class=""dropbutton dropbutton--extrasmall dropbutton--multiple dropbutton--gin""> <li class=""edit dropbutton__item dropbutton-action""><a href=""/admin/structure/views/view/content"" data-drupal-selector=""views-listing-content"">Edit</a></li><li class=""dropbutton-toggle""><button type=""button"" class=""dropbutton__toggle""><span class=""visually-hidden"">List additional actions</span></button></li> <li class=""dropbutton__item dropbutton-action secondary-action""> <ul class=""dropbutton__items"" style=""position: fixed; left: auto; right: 76.0156px; top: 438.594px;""> <li class=""duplicate dropbutton__item dropbutton-action secondary-action""><a href=""/admi","baseline/structure-views__default__light__dropbutton-wrapper.png","candidate/structure-views__default__light__dropbutton-wrapper.png"
"102","Admin Theme (dark + light) Structure Views - Dropbutton Primary Action Link style regression vs Drupal 11 Gin","Structure Views","dark + light","Dropbutton Primary Action Link",".dropbutton-wrapper .dropbutton__item.dropbutton-action > a","http://drupal-11.3.10.ddev.site/admin/structure/views","http://drupal-12.ddev.site/admin/structure/views","light: paddingX: -12.8% | width: -13.5% | dark: paddingY: -29.2% | paddingX: -17.9% | width: -41.3% | height: -12.3%","core/themes/default_admin/css/base/elements.css | core/themes/default_admin/css/base/elements.pcss.css | core/themes/default_admin/css/components/dropbutton.css | core/themes/default_admin/css/components/dropbutton.pcss.css | core/themes/default_admin/css/components/navigation.css | core/themes/default_admin/css/components/navigation.pcss.css | core/themes/default_admin/css/base/print.css | core/themes/default_admin/css/base/print.pcss.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_JjJ_ZP7OHJa8uv5dNC6-C0QyJtIL6GPojUeI4YhVlKo.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_CE7FiaAX6jKlr05eW3-2BmeQzUKTIox136iMilNj5cE.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-12.ddev.site/sites/default/files/css/css_C13qKeDrq4rYIXMP6aIlsLjOWZjz8w_gV_KwrETcEX4.css | http://drupal-12.ddev.site/sites/default/files/css/css_fnsLV5Kexv7GLSa7XGetxdxyAwJM6rZOBGykQQ3qI8U.css","medium","a","padding-block: 14.1px; /* current ~10px */ | padding-inline: 29.3px; /* current ~24px */ | min-height: 27.4px; /* current ~24px */","/html[1]/body[1]/div[2]/div[5]/main[1]/div[4]/div[1]/div[1]/div[2]/table[1]/tbody[1]/tr[1]/td[5]/div[1]/div[1]/ul[1]/li[1]/a[1]","<a href=""/admin/structure/views/view/comment"" data-drupal-selector=""views-listing-comment"">Edit</a>","/html[1]/body[1]/div[4]/div[2]/main[1]/div[4]/div[1]/div[1]/div[2]/table[1]/tbody[1]/tr[3]/td[5]/div[1]/div[1]/ul[1]/li[3]/ul[1]/li[1]/a[1]","<a href=""/admin/structure/views/view/files/duplicate"" data-drupal-selector=""views-listing-files"">Duplicate</a>","baseline/structure-views__default__light__dropbutton-primary-action.png",""
"103","Admin Theme (dark + light) Structure Views - Dropbutton Toggle Button style regression vs Drupal 11 Gin","Structure Views","dark + light","Dropbutton Toggle Button",".dropbutton-wrapper .dropbutton__toggle, .dropbutton-toggle button.dropbutton__toggle","http://drupal-11.3.10.ddev.site/admin/structure/views","http://drupal-12.ddev.site/admin/structure/views","light: fontSize: -12.5% | dark: fontSize: -12.5%","core/themes/default_admin/css/components/navigation.css | core/themes/default_admin/css/components/navigation.pcss.css | core/themes/default_admin/css/components/dropbutton.css | core/themes/default_admin/css/components/dropbutton.pcss.css","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_JjJ_ZP7OHJa8uv5dNC6-C0QyJtIL6GPojUeI4YhVlKo.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_CE7FiaAX6jKlr05eW3-2BmeQzUKTIox136iMilNj5cE.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_92ot4r8VwzMCzBRreiG8ryjZuwyROzI88VVjL7S8YzY.css","http://drupal-12.ddev.site/sites/default/files/css/css_C13qKeDrq4rYIXMP6aIlsLjOWZjz8w_gV_KwrETcEX4.css | http://drupal-12.ddev.site/sites/default/files/css/css_fnsLV5Kexv7GLSa7XGetxdxyAwJM6rZOBGykQQ3qI8U.css","","","","/html[1]/body[1]/div[2]/div[5]/main[1]/div[4]/div[1]/div[1]/div[2]/table[1]/tbody[1]/tr[1]/td[5]/div[1]/div[1]/ul[1]/li[2]/button[1]","<button type=""button"" class=""dropbutton__toggle""><span class=""visually-hidden"">List additional actions</span></button>","/html[1]/body[1]/div[4]/div[2]/main[1]/div[4]/div[1]/div[1]/div[2]/table[1]/tbody[1]/tr[4]/td[5]/div[1]/div[1]/ul[1]/li[2]/button[1]","<button type=""button"" class=""dropbutton__toggle""><span class=""visually-hidden"">List additional actions</span></button>","",""
"104","Admin Theme (dark + light) Structure Views - Toolbar Structure Toggle Button style regression vs Drupal 11 Gin","Structure Views","dark + light","Toolbar Structure Toggle Button","button.toolbar-link.toolbar-link--system-admin-structure","http://drupal-11.3.10.ddev.site/admin/structure/views","http://drupal-12.ddev.site/admin/structure/views","light: fontSize: -100.0% | lineHeight: -100.0% | paddingY: -100.0% | paddingX: -100.0% | width: -100.0% | height: -100.0% | count: -1 (-100.0%) | dark: fontSize: -100.0% | lineHeight: -100.0% | paddingY: -100.0% | paddingX: -100.0% | width: -100.0% | height: -100.0% | count: -1 (-100.0%)","unknown","http://drupal-11.3.10.ddev.site/sites/default/files/css/css_JjJ_ZP7OHJa8uv5dNC6-C0QyJtIL6GPojUeI4YhVlKo.css | http://drupal-11.3.10.ddev.site/sites/default/files/css/css_CE7FiaAX6jKlr05eW3-2BmeQzUKTIox136iMilNj5cE.css","","","","","/html[1]/body[1]/aside[1]/nav[1]/div[4]/ul[1]/li[1]/button[1]","<button class=""toolbar-link toolbar-link--has-icon toolbar-link--system-admin-structure""> <span class=""toolbar-link__action"">Extend</span> <span class=""toolbar-link__label"">Structure</span> </button>","","","baseline/structure-views__default__light__toolbar-structure-toggle.png",""
